time_s,depth_m,resistance_N_raw,resistance_N_filtered
0.4080190063,0.03705190122,127.0400238,128.2999249
0.4110030234,0.0373503007,127.3953171,128.263873
0.4140135944,0.03765135631,127.3967743,128.2935663
0.4170097113,0.03795097023,129.2993774,128.4351834
0.4200051427,0.0382505171,129.2931213,128.5488919
0.4230057597,0.03855057433,129.5368652,128.6729791
0.4260069132,0.03885069117,128.885376,128.8040244
0.4290049672,0.03915049881,130.3598938,128.8578836
0.4320077598,0.03945077583,130.411377,128.9335083
0.435029,0.0397529006,129.1094055,129.0452341
0.438011229,0.04005112126,129.2587738,129.1241885
0.4410057068,0.04035056755,130.5901337,129.1916025
0.4440258741,0.04065258428,130.1707001,129.2700845
0.4470049739,0.04095049948,126.4714966,129.3815695
0.4500002265,0.04125002027,127.8905182,129.4298163
0.4530088902,0.04155088961,130.1963196,129.5178833
0.45600456,0.04185045511,130.073349,129.3643045
0.4590040743,0.04215040803,129.667923,129.3748666
0.4620269239,0.04245269299,130.5658264,129.3938229
0.4650058746,0.04275058582,129.4600677,129.4440445
0.4680151641,0.0430515185,129.3399963,129.4372751
0.4710226655,0.04335226864,129.4065552,129.4506448
0.4740109146,0.0436510928,129.4775238,129.5045859
0.4770241678,0.04395241663,129.8999329,129.5377676
0.4800059199,0.04425059259,130.5554657,129.5260062
0.4830166996,0.04455167055,129.8271484,129.5421884
0.486017257,0.04485172406,128.6014862,129.6905484
0.4890069962,0.04515069723,129.5984497,129.7829343
0.4920184314,0.04545184225,125.4599075,129.7429782
0.495013833,0.04575138539,129.5571747,129.702402
0.4980188906,0.04605188966,130.0107727,129.7138559
0.5010043383,0.0463504307,130.1409149,129.6508224
0.5040208697,0.04665208608,130.1906586,129.6588461
0.5070185065,0.04695185274,130.7456207,129.6738101
0.5100209117,0.04725209251,130.4579315,129.7301102
0.5130203962,0.04755203798,130.0883179,129.8212589
0.5160194039,0.04785193875,130.2960968,129.9292239
